id,movieID,title,category
4636,29371,The Incredibly True Adventure of Two Girls In Love,Comedy
4637,44490,Chuck & Buck,Comedy
4641,76996,Love and Other Catastrophes,Comedy
4646,142132,Sugar Town,Comedy
4663,40963,Little Big Top,Comedy
4669,70478,The Stewardesses,Comedy
4672,10218,Swingers,Comedy
4674,43595,She Done Him Wrong,Comedy
4688,14758,Good Dick,Comedy
4698,27995,She's Gotta Have It,Comedy
4704,39141,Tadpole,Comedy
4719,18632,A Dog's Breakfast,Comedy
4722,266857,The Work and The Story,Comedy
4726,34101,Hollywood Shuffle,Comedy
4727,9821,The Mighty,Comedy
4729,18841,The Lost Skeleton of Cadavra,Comedy
4740,90414,I Love Younone Don't Touch Me!,Comedy
4744,85860,The FP,Comedy
4745,244534,Happy Christmas,Comedy
4750,16388,The Brothers McMullen,Comedy
4762,222250,A True Story,Comedy
4764,125537,Smiling Fish & Goat On Fire,Comedy
4774,2292,Clerks,Comedy
4777,14585,In the Company of Men,Comedy
4780,14022,Slacker,Comedy
4782,255266,Dry Spell,Comedy
4787,44990,Breaking Upwards,Comedy
4800,72766,Newlyweds,Comedy
4801,231617,Signednone Sealednone Delivered,Comedy
299,106646,The Wolf of Wall Street,Crime
315,29193,The Spanish Prisoner,Crime
368,179,The Interpreter,Crime
378,4477,The Devil's Own,Crime
399,298,Ocean's Thirteen,Crime
422,1949,Zodiac,Crime
498,9533,Red Dragon,Crime
549,8688,Snake Eyes,Crime
607,201088,Blackhat,Crime
609,3093,Basic Instinct 2,Crime
660,11412,The Long Kiss Goodnight,Crime
668,257,Oliver Twist,Crime
670,189,Sin City: A Dame to Kill For,Crime
673,1427,Perfume: The Story of a Murderer,Crime
685,273248,The Hateful Eight,Crime
697,2275,The General's Daughter,Crime
718,75780,Jack Reacher,Crime
748,82682,Gangster Squad,Crime
757,11775,Intolerable Cruelty,Crime
759,12201,Edge of Darkness,Crime
850,3580,Changeling,Crime
868,242,The Godfather: Part III,Crime
878,261023,Black Mass,Crime
912,187017,22 Jump Street,Crime
919,388,Inside Man,Crime
945,66,Absolute Power,Crime
969,11892,Murder by Numbers,Crime
971,1248,Hannibal Rising,Crime
975,9573,Blood Work,Crime
1009,198184,Chappie,Crime
1011,4547,Panic Room,Crime
1014,181283,Child 44,Crime
1034,320,Insomnia,Crime
1039,325789,The Infiltrator,Crime
1076,82525,Savages,Crime
1088,5955,The Pledge,Crime
1101,58233,Johnny English Reborn,Crime
1106,819,Sleepers,Crime
1136,1830,Lord of War,Crime
1152,10398,Double Jeopardy,Crime
1157,1645,A Time to Kill,Crime
1195,50348,The Lincoln Lawyer,Crime
1235,11398,The Art of War,Crime
1248,13536,City By The Sea,Crime
1310,10833,Heartbreakers,Crime
1329,23168,The Town,Crime
1370,1598,Cape Fear,Crime
1375,2118,L.A. Confidential,Crime
1395,9366,Donnie Brasco,Crime
1419,8197,Midnight in the Garden of Good and Evil,Crime
1420,336004,Heist,Crime
1422,10410,Hoffa,Crime
1432,49526,Premium Rush,Crime
1481,9600,Big Momma's House,Crime
1506,38322,Big Mommas: Like Fathernone Like Son,Crime
1536,10559,Frequency,Crime
1551,9273,Ace Ventura: When Nature Calls,Crime
1554,807,Se7en,Crime
1582,4133,Blow,Crime
1640,3489,88 Minutes,Crime
1661,146238,Runner Runner,Crime
1667,6016,The Good Thief,Crime
1682,10955,Ripley's Game,Crime
1700,2043,Along Came a Spider,Crime
1766,42807,The Newton Boys,Crime
1768,8080,Suspect Zero,Crime
1782,169917,A Walk Among the Tombstones,Crime
1801,70436,The Raven,Crime
1804,31640,Blood and Wine,Crime
1829,117,The Untouchables,Crime
1830,6977,No Country for Old Men,Crime
1898,10167,Half Past Dead,Crime
1910,276907,Legend,Crime
1916,60309,The Conspirator,Crime
1956,290864,Kung Fu Jungle,Crime
1987,41283,Faster,Crime
2027,1642,The Net,Crime
2073,1646,Freedom Writers,Crime
2092,274,The Silence of the Lambs,Crime
2131,27579,The American,Crime
2146,617,Wild Things,Crime
2194,290751,Secret in Their Eyes,Crime
2241,241239,A Most Violent Year,Crime
2270,13250,Butterfly on a Wheel,Crime
2283,4232,Scream,Crime
2319,8643,The Exorcism of Emily Rose,Crime
2330,8617,Prom Night,Crime
2379,37903,The White Ribbon,Crime
2385,43434,Carlos,Crime
2429,26390,Brooklyn's Finest,Crime
2449,10673,Wall Street,Crime
2468,16161,Baby Boy,Crime
2472,4638,Hot Fuzz,Crime
2503,185567,Zulu,Crime
2546,77016,End of Watch,Crime
2547,11478,The Skulls,Crime
2554,18405,The Last House on the Left,Crime
2584,254904,The November Man,Crime
2588,64689,Killing Them Softly,Crime
2594,13816,Idlewild,Crime
2597,7501,Knockaround Guys,Crime
2737,11967,Young Guns,Crime
2751,136835,No Good Deed,Crime
2784,158011,The Call,Crime
2793,9504,Glengarry Glen Ross,Crime
2794,37414,The Killer Inside Me,Crime
2802,21612,The Funeral,Crime
2805,45324,Casino Jack,Crime
2819,9281,Witness,Crime
2886,8060,Married Life,Crime
2889,327,Brother,Crime
2949,11109,Vera Drake,Crime
2962,4657,Jindabyne,Crime
3013,227,The Outsiders,Crime
3051,11507,Body Double,Crime
3053,3472,Dirty Pretty Things,Crime
3092,73567,Killer Joe,Crime
3094,15394,Owning Mahowny,Crime
3124,12245,The Oxford Murders,Crime
3174,14181,Boiler Room,Crime
3198,8883,Flame & Citron,Crime
3235,242582,Nightcrawler,Crime
3240,235,Stand by Me,Crime
3243,10734,Escape from Alcatraz,Crime
3292,12192,Pathology,Crime
3310,33542,Rumble in the Bronx,Crime
3349,398,Capote,Crime
3359,308639,Dope,Crime
3398,27004,Ca$h,Crime
3401,277519,Z Storm,Crime
3421,650,Boyz n the Hood,Crime
3426,9430,Go,Crime
3451,1725,West Side Story,Crime
3464,10622,Mr. Nice Guy,Crime
3468,25066,Tales from the Hood,Crime
3505,9282,11:14,Crime
3507,35689,Don McKay,Crime
3508,97614,Deadfall,Crime
3538,4997,Wonderland,Crime
3568,504,Monster,Crime
3645,8744,Albino Alligator,Crime
3700,1429,25th Hour,Crime
3701,9303,Bound,Crime
3702,641,Requiem for a Dream,Crime
3717,12093,Lilya 4-ever,Crime
3727,11826,Sexy Beast,Crime
3767,5,Four Rooms,Crime
3785,25719,Shooting Fish,Crime
3786,48309,Prison,Crime
3790,44945,Trust,Crime
3832,18900,In Cold Blood,Crime
3835,573,Frenzy,Crime
3840,25376,The Secret in Their Eyes,Crime
3850,370464,The Masked Saint,Crime
3851,20055,The Betrayed,Crime
3860,241766,Lords of London,Crime
3937,868,Tsotsi,Crime
3977,325173,Close Range,Crime
4041,356216,The Rise of the Krays,Crime
4064,9517,Bully,Crime
4077,595,To Kill a Mockingbird,Crime
4080,226,Boys Don't Cry,Crime
4091,11023,Thirteen,Crime
4099,4816,Ghost Dog: The Way of the Samurai,Crime
4100,7873,Harsh Times,Crime
4101,331190,Captive,Crime
4140,34335,Nine Dead,Crime
4145,3766,The Lady from Shanghai,Crime
4160,21309,River's Edge,Crime
4185,36334,Deadline - U.S.A.,Crime
4210,592,The Conversation,Crime
4212,1651,Mississippi Mermaid,Crime
4227,18079,Nine Queens,Crime
4288,19997,Niagara,Crime
4301,500,Reservoir Dogs,Crime
4311,16433,Grand Theft Parsons,Crime
4338,103,Taxi Driver,Crime
4371,26791,Brigham City,Crime
4378,24424,Ajami,Crime
4398,18206,Alone With Her,Crime
4405,186935,Heli,Crime
4433,654,On the Waterfront,Crime
4450,14823,London to Brighton,Crime
4485,26837,B-Girl,Crime
4503,263503,Water & Power,Crime
4529,12281,Mean Creek,Crime
4532,30246,Civil Brand,Crime
4557,119657,El Rey de Najayo,Crime
4577,188166,Blue Ruin,Crime
4635,14290,Better Luck Tomorrow,Crime
4657,34697,Butterfly,Crime
4681,54702,Malevolence,Crime
4734,51130,Open Secret,Crime
4736,72086,The Night Visitor,Crime
4793,36095,Cure,Crime
490,36970,Oceans,Documentary
1731,11516,Winged Migration,Documentary
2192,22074,Capitalism: A Love Story,Documentary
2730,54518,Justin Bieber: Never Say Never,Documentary
2838,101267,Katy Perry: Part of Me,Documentary
3037,164558,One Direction: This Is Us,Documentary
3169,2359,Sicko,Documentary
3191,67675,Glee: The Concert Movie,Documentary
3355,24977,Michael Jordan to the Max,Documentary
3447,1777,Fahrenheit 9/11,Documentary
3472,57612,Dolphins and Whales: Tribes of the Ocean,Documentary
3504,44260,Lake of Fire,Documentary
3558,9012,Jackass: The Movie,Documentary
3627,78394,Sea Rex 3D: Journey to a Prehistoric World,Documentary
3647,8847,Standard Operating Procedure,Documentary
3752,8357,What the #$*! Do We (K)now!?,Documentary
3769,19153,The Real Cancun,Documentary
3856,370662,Time to Choose,Documentary
3862,1667,March of the Penguins,Documentary
3892,1430,Bowling for Columbine,Documentary
3980,43942,Freakonomics,Documentary
4003,291,Riding Giants,Documentary
4008,72914,Fatnone Sick & Nearly Dead,Documentary
4010,126509,2016: Obama's America,Documentary
4027,13518,Fuel,Documentary
4030,40428,8: The Mormon Proposition,Documentary
4094,11194,Touching the Void,Documentary
4097,44639,Inside Job,Documentary
4107,12901,No End in Sight,Documentary
4109,14284,In the Shadow of the Moon,Documentary
4141,459488,To Be Franknone Sinatra at 100,Documentary
4155,13516,Slacker Uprising,Documentary
4165,159037,The Square,Documentary
4228,127918,The Gatekeepers,Documentary
4251,29595,Wal-Mart: The High Cost of Low Price,Documentary
4307,89750,Pink Ribbonsnone Inc.,Documentary
4323,102840,Sex With Strangers,Documentary
4351,1781,An Inconvenient Truth,Documentary
4353,7944,Shine a Light,Documentary
4357,18570,Foodnone Inc.,Documentary
4364,159014,20 Feet from Stardom,Documentary
4367,13508,Who Killed the Electric Car?,Documentary
4382,123678,The Act of Killing,Documentary
4383,13362,Taxi to the Dark Side,Documentary
4384,39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Documentary
4388,251471,A LEGO Brickumentary,Documentary
4432,292539,Food Chains,Documentary
4469,40862,Iraq for Sale: The War Profiteers,Documentary
4481,14275,Hoop Dreams,Documentary
4482,2287,Rize,Documentary
4491,40658,Starsuckers,Documentary
4492,296943,The Hadza:  Last of the First,Documentary
4509,70875,The Harvest (La Cosecha),Documentary
4513,211086,Faith Connections,Documentary
4518,14358,Mad Hot Ballroom,Documentary
4521,35199,Wordplay,Documentary
4522,14271,Beyond the Mat,Documentary
4525,84401,Sholem Aleichem: Laughing In The Darkness,Documentary
4535,180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary
4537,84318,The Other Dream Team,Documentary
4548,30867,Scott Walker: 30 Century Man,Documentary
4562,253261,Born to Fly: Elizabeth Streb vs. Gravity,Documentary
4579,1282,Dogtown and Z-Boys,Documentary
4583,1435,Tarnation,Documentary
4584,47546,I Want Your Money,Documentary
4594,15800,Trekkies,Documentary
4599,14278,Murderball,Documentary
4601,79161,51 Birch Street,Documentary
4617,87943,Sisters in Law,Documentary
4618,73981,Ayurveda: Art of Being,Documentary
4661,274758,Give Me Shelter,Documentary
4680,287815,Call + Response,Documentary
4686,126141,The Case of the Grinning Cat,Documentary
4690,37985,The Trials Of Darryl Hunt,Documentary
4699,253290,Butterfly Girl,Documentary
4707,30979,The Horse Boy,Documentary
4711,335244,Antarctic Edge: 70° South,Documentary
4712,178862,Aroused,Documentary
4713,331745,Top Spin,Documentary
4714,1779,Roger & Me,Documentary
4732,80215,Indie Game: The Movie,Documentary
4737,268917,The Past Is a Grotesque Animal,Documentary
4738,64973,Peacenone Propaganda & the Promised Land,Documentary
4743,9372,Super Size Me,Documentary
4756,322745,Counting,Documentary
4758,174362,Bending Steel,Documentary
4760,250902,The Image Revolution,Documentary
4767,13963,The Last Waltz,Documentary
4803,25975,My Date with Drew,Documentary
26,597,Titanic,Drama
50,64682,The Great Gatsby,Drama
66,155,The Dark Knight,Drama
78,150540,Inside Out,Drama
85,64686,47 Ronin,Drama
117,6479,I Am Legend,Drama
136,7978,The Wolfman,Drama
157,616,The Last Samurai,Drama
166,1927,Hulk,Drama
190,86834,Noah,Drama
193,6972,Australia,Drama
215,2133,The Perfect Storm,Drama
237,12100,Windtalkers,Drama
247,2024,The Patriot,Drama
251,2567,The Aviator,Drama
265,8489,Ali,Drama
268,1495,Kingdom of Heaven,Drama
271,286217,The Martian,Drama
282,4982,American Gangster,Drama
288,68718,Django Unchained,Drama
289,10545,The Hunchback of Notre Dame,Drama
298,1372,Blood Diamond,Drama
302,83542,Cloud Atlas,Drama
317,3131,Gangs of New York,Drama
318,76758,The Flowers of War,Drama
347,2655,What Lies Beneath,Drama
352,1422,The Departed,Drama
358,271969,Ben-Hur,Drama
361,2253,Valkyrie,Drama
364,644,A.I. Artificial Intelligence,Drama
366,686,Contact,Drama
379,8665,K-19: The Widowmaker,Drama
383,4464,Seabiscuit,Drama
405,1904,Memoirs of a Geisha,Drama
407,51052,Arthur Christmas,Drama
410,16858,All That Jazz,Drama
439,6964,Something's Gotta Give,Drama
440,11324,Shutter Island,Drama
449,2289,Cold Mountain,Drama
455,10200,The Day the Earth Stood Still,Drama
463,14462,The Manchurian Candidate,Drama
471,12159,What Dreams May Come,Drama
478,11973,Thirteen Days,Drama
483,10197,Nine,Drama
485,9922,The Postman,Drama
494,453,A Beautiful Mind,Drama
511,9693,Children of Men,Drama
527,1125,Dreamgirls,Drama
529,612,Munich,Drama
537,1439,Anna and the King,Drama
558,25,Jarhead,Drama
560,11086,The Majestic,Drama
563,6947,The Village,Drama
565,2675,Signs,Drama
572,16869,Inglourious Basterds,Drama
576,1903,Vanilla Sky,Drama
577,9697,Lady in the Water,Drama
586,57212,War Horse,Drama
589,33909,Wall Street: Money Never Sleeps,Drama
591,9882,The Siege,Drama
600,10592,Hart's War,Drama
621,9008,The Insider,Drama
629,857,Saving Private Ryan,Drama
633,6171,Dreamcatcher,Drama
636,568,Apollo 13,Drama
638,82695,Les Misérables,Drama
643,227306,Unbroken,Drama
648,1852,World Trade Center,Drama
649,11820,Mona Lisa Smile,Drama
663,550,Fight Club,Drama
664,11170,We Are Marshall,Drama
671,12618,Random Hearts,Drama
677,12160,Wyatt Earp,Drama
710,38167,Eat Pray Love,Drama
713,9563,Any Given Sunday,Drama
714,547,The Horse Whisperer,Drama
715,1538,Collateral,Drama
717,11128,Ladder 49,Drama
721,39538,Contagion,Drama
730,9422,A Civil Action,Drama
734,9302,Up Close & Personal,Drama
739,274479,Joy,Drama
744,6435,Practical Magic,Drama
750,22954,Invictus,Drama
758,87825,Trouble with the Curve,Drama
764,17332,The Soloist,Drama
766,786,Almost Famous,Drama
772,10052,Dragonfly,Drama
773,9676,The Black Dahlia,Drama
777,137321,Winter's Tale,Drama
780,9009,Dark Water,Drama
786,9839,Beyond Borders,Drama
790,9713,Holy Man,Drama
801,72431,Red Tails,Drama
802,1813,The Devil's Advocate,Drama
807,1722,Captain Corelli's Mandolin,Drama
825,1402,The Pursuit of Happyness,Drama
827,8984,Disclosure,Drama
828,795,City of Angels,Drama
845,10632,The Hunted,Drama
846,12117,Instinct,Drama
852,9566,The Fan,Drama
854,4517,Elizabeth: The Golden Age,Drama
856,16072,Gods and Generals,Drama
861,42297,Burlesque,Drama
862,2841,A Very Long Engagement,Drama
863,802,Lolita,Drama
866,11321,Seven Pounds,Drama
872,8046,Gigli,Drama
873,1717,All the King's Men,Drama
876,824,Moulin Rouge!,Drama
880,22803,Law Abiding Citizen,Drama
882,39437,Beloved,Drama
883,1950,Lucky You,Drama
884,640,Catch Me If You Can,Drama
890,8741,The Thin Red Line,Drama
893,524,Casino,Drama
910,462,Erin Brockovich,Drama
916,9441,Stepmom,Drama
920,2112,Payback,Drama
922,74465,We Bought a Zoo,Drama
925,10320,The Ring Two,Drama
929,60308,Moneyball,Drama
941,231,Syriana,Drama
947,2649,The Game,Drama
955,205587,The Judge,Drama
962,1907,The Beach,Drama
963,4599,Raising Helen,Drama
965,10390,For Love of the Game,Drama
966,9879,Striptease,Drama
968,44603,Hereafter,Drama
976,4959,The International,Drama
981,11615,The Life of David Gale,Drama
988,69668,Dream House,Drama
991,10533,The Scarlet Letter,Drama
992,38363,Fair Game,Drama
1005,18947,The Boat That Rocked,Drama
1008,96724,Anna Karenina,Drama
1010,9481,The Bone Collector,Drama
1016,167,K-PAX,Drama
1024,7504,Earth,Drama
1026,913,The Thomas Crown Affair,Drama
1029,593,Solaris,Drama
1031,9095,Mary Reilly,Drama
1037,10684,Courage Under Fire,Drama
1040,113464,Inchon,Drama
1047,9944,The Pelican Brief,Drama
1048,10731,The Client,Drama
1049,7350,The Bucket List,Drama
1050,9869,Patriot Games,Drama
1052,146233,Prisoners,Drama
1058,7214,Coach Carter,Drama
1082,4148,Revolutionary Road,Drama
1091,21355,All the Pretty Horses,Drama
1095,12412,Miracle at St. Anna,Drama
1099,6639,Love in the Time of Cholera,Drama
1103,68734,Argo,Drama
1108,9623,The Juror,Drama
1112,228066,Victor Frankenstein,Drama
1113,711,Finding Forrester,Drama
1117,37233,The Firm,Drama
1118,37950,Charlie St. Cloud,Drama
1126,8095,Cleopatra,Drama
1128,11560,High Crimes,Drama
1130,2637,The Mothman Prophecies,Drama
1137,79,Hero,Drama
1142,65,8 Mile,Drama
1149,1885,The Karate Kid,Drama
1150,168672,American Hustle,Drama
1155,216015,Fifty Shades of Grey,Drama
1162,37799,The Social Network,Drama
1170,109410,42,Drama
1177,1677,Ray,Drama
1179,7461,Vantage Point,Drama
1182,820,JFK,Drama
1191,4380,Shall We Dance?,Drama
1197,1124,The Prestige,Drama
1206,9913,The Skeleton Key,Drama
1210,11975,The Rainmaker,Drama
1212,11831,Amistad,Drama
1216,10641,Autumn in New York,Drama
1222,10537,The Doors,Drama
1227,10647,Pay It Forward,Drama
1232,64685,Extremely Loud & Incredibly Close,Drama
1234,10060,Get Rich or Die Tryin',Drama
1236,1833,Rent,Drama
1237,10391,Bless the Child,Drama
1241,12184,The Other Boleyn Girl,Drama
1242,1921,Sweet November,Drama
1244,203,Mean Streets,Drama
1249,15556,At First Sight,Drama
1251,11062,City Hall,Drama
1252,10802,Showgirls,Drama
1253,1887,Marie Antoinette,Drama
1265,30943,The Deep End of the Ocean,Drama
1277,72358,A Thousand Words,Drama
1292,24420,The Time Traveler's Wife,Drama
1306,55787,Water for Elephants,Drama
1308,10400,The Hurricane,Drama
1309,1957,Enough,Drama
1312,5852,Angel Eyes,Drama
1315,11306,Extreme Measures,Drama
1317,25793,Precious,Drama
1324,68722,The Master,Drama
1326,14325,The Express,Drama
1328,312221,Creed,Drama
1333,96721,Rush,Drama
1334,334,Magnolia,Drama
1337,62837,Dolphin Tale,Drama
1339,8470,John Q,Drama
1343,2163,Breakdown,Drama
1349,222936,Aloha,Drama
1351,10219,Snow Falling on Cedars,Drama
1352,48171,The Rite,Drama
1354,75531,Isn't She Great,Drama
1361,45054,There Be Dragons,Drama
1363,22881,The Blind Side,Drama
1366,44264,True Grit,Drama
1371,8065,21,Drama
1374,409,The English Patient,Drama
1382,39486,Secretariat,Drama
1384,13920,Radio,Drama
1388,1883,Malcolm X,Drama
1406,423,The Pianist,Drama
1407,2447,The Nativity Story,Drama
1409,2288,Closer,Drama
1410,88794,J. Edgar,Drama
1412,11979,Queen of the Damned,Drama
1414,8090,Untraceable,Drama
1423,8836,The X Files: I Want to Believe,Drama
1425,321741,Concussion,Drama
1443,6440,The Shipping News,Drama
1445,18320,The Young Victoria,Drama
1447,8967,The Tree of Life,Drama
1450,9616,The Order,Drama
1456,20763,Radio Flyer,Drama
1462,22267,Ride with the Devil,Drama
1463,45958,Biutiful,Drama
1465,310706,Black Water Transit,Drama
1468,10436,The Age of Innocence,Drama
1469,1381,The Fountain,Drama
1473,228205,The Longest Ride,Drama
1474,2900,The Astronaut's Wife,Drama
1477,192136,Mandela: Long Walk to Freedom,Drama
1478,18254,Reds,Drama
1479,881,A Few Good Men,Drama
1488,9763,Goal!: The Dream Begins,Drama
1493,8055,The Reader,Drama
1496,9294,Phenomenon,Drama
1503,11978,Men of Honor,Drama
1512,12920,Dreamer: Inspired By a True Story,Drama
1513,59,A History of Violence,Drama
1517,8649,Bringing Out the Dead,Drama
1523,32274,Cradle Will Rock,Drama
1526,28,Apocalypse Now,Drama
1530,606,Out of Africa,Drama
1531,87502,Flight,Drama
1534,11313,Hearts in Atlantis,Drama
1544,72570,The Vow,Drama
1545,27569,Extraordinary Measures,Drama
1546,10637,Remember the Titans,Drama
1548,132363,The Butler,Drama
1558,70,Million Dollar Baby,Drama
1564,10333,The Prince of Tides,Drama
1566,22947,Up in the Air,Drama
1567,2755,About Schmidt,Drama
1572,82696,Hope Springs,Drama
1576,9715,Hope Floats,Drama
1589,6023,P.S. I Love You,Drama
1591,4347,Atonement,Drama
1596,9918,Glory Road,Drama
1602,41233,Step Up 3D,Drama
1614,133805,Carrie,Drama
1624,239566,Get on Up,Drama
1625,53113,One True Thing,Drama
1639,43347,Love & Other Drugs,Drama
1641,9701,North Country,Drama
1648,11208,Wicker Park,Drama
1650,11400,The New World,Drama
1652,28902,In Dreams,Drama
1655,11058,Godsend,Drama
1658,1947,An Unfinished Life,Drama
1664,311,Once Upon a Time in America,Drama
1666,11162,The Merchant of Venice,Drama
1669,13967,Miss Potter,Drama
1679,271331,United Passions,Drama
1685,69,Walk the Line,Drama
1688,11499,Frost/Nixon,Drama
1692,12506,Cry Freedom,Drama
1694,11249,Seed of Chucky,Drama
1695,9667,The Jacket,Drama
1697,277216,Straight Outta Compton,Drama
1707,14292,Miracle,Drama
1725,4348,Pride & Prejudice,Drama
1729,2001,We Own the Night,Drama
1733,15198,Mysterynone Alaska,Drama
1739,9746,Kundun,Drama
1746,10024,My Sister's Keeper,Drama
1748,15927,A Passage to India,Drama
1749,1259,Notes on a Scandal,Drama
1750,5125,Rendition,Drama
1753,9437,Kiss the Girls,Drama
1757,245,About a Boy,Drama
1759,186,Lucky Number Slevin,Drama
1760,9549,The Right Stuff,Drama
1761,61891,Anonymous,Drama
1762,34584,The NeverEnding Story,Drama
1764,12783,The Duchess,Drama
1769,5126,Martian Child,Drama
1776,41488,The Statement,Drama
1785,9454,Ever After: A Cinderella Story,Drama
1787,1551,Flatliners,Drama
1788,5902,A Bridge Too Far,Drama
1797,7445,Brothers,Drama
1800,2057,Original Sin,Drama
1810,1985,The Constant Gardener,Drama
1811,615,The Passion of the Christ,Drama
1813,380,Rain Man,Drama
1814,13223,Gran Torino,Drama
1815,10523,W.,Drama
1817,239571,The Best of Me,Drama
1819,424,Schindler's List,Drama
1820,50014,The Help,Drama
1821,162903,The Fifth Estate,Drama
1841,77877,The Lucky One,Drama
1843,866,Finding Neverland,Drama
1848,769,GoodFellas,Drama
1853,746,The Last Emperor,Drama
1856,7345,There Will Be Blood,Drama
1860,9779,The Sisterhood of the Traveling Pants,Drama
1864,198185,Million Dollar Arm,Drama
1865,227156,The Giver,Drama
1870,590,The Hours,Drama
1875,5123,August Rush,Drama
1876,4518,Elizabeth,Drama
1882,278,The Shawshank Redemption,Drama
1887,13374,Ice Princess,Drama
1890,9469,He Got Game,Drama
1892,22971,Dear John,Drama
1900,17170,Bright Lightsnone Big City,Drama
1902,15487,The Greatest Game Ever Played,Drama
1904,11152,The Ruins,Drama
1906,43931,My Soul to Take,Drama
1913,10397,Angela's Ashes,Drama
1914,200505,Draft Day,Drama
1917,9787,Lords of Dogtown,Drama
1918,293646,The 33,Drama
1922,1770,Michael Collins,Drama
1924,8988,Stop-Loss,Drama
1925,15992,Abandon,Drama
1926,17707,Brokedown Palace,Drama
1929,64639,Straw Dogs,Drama
1936,9912,The World's Fastest Indian,Drama
1939,8338,Blindness,Drama
1942,9729,Where the Truth Lies,Drama
1944,22256,Without Limits,Drama
1946,152742,The Best Offer,Drama
1947,11699,The Bad Lieutenant: Port of Call - New Orleans,Drama
1950,39845,Love Ranch,Drama
1958,859,Dangerous Liaisons,Drama
1961,1246,Rocky Balboa,Drama
1966,1788,Footloose,Drama
1975,3558,Girlnone Interrupted,Drama
1983,6478,Beyond the Sea,Drama
1995,10316,The Ides of March,Drama
2001,21349,Anywhere But Here,Drama
2005,9819,Marvin's Room,Drama
2006,13579,The Longshots,Drama
2007,20024,The End of the Affair,Drama
2010,11156,Coco Before Chanel,Drama
2012,22215,Cheri,Drama
2013,11632,Vanity Fair,Drama
2014,30596,Bodyguards and Assassins,Drama
2021,14635,The Rookie,Drama
2023,688,The Bridges of Madison County,Drama
2025,783,Gandhi,Drama
2026,228194,The Hundred-Foot Journey,Drama
2028,10950,I Am Sam,Drama
2029,235260,Son of God,Drama
2031,8999,Derailed,Drama
2032,11323,The Informant!,Drama
2033,10445,Shadowlands,Drama
2041,2176,The Glass House,Drama
2049,42586,Darling Lili,Drama
2052,7548,The Libertine,Drama
2053,9075,Black Book,Drama
2059,44113,Stone,Drama
2062,4566,Michael Clayton,Drama
2064,1073,Arlington Road,Drama
2072,82693,Silver Linings Playbook,Drama
2074,44944,For Colored Girls,Drama
2076,8456,Never Back Down,Drama
2078,19255,Away We Go,Drama
2079,10187,Swing Vote,Drama
2081,49517,Tinker Tailor Soldier Spy,Drama
2082,44857,Molly,Drama
2083,50780,The Beaver,Drama
2105,35690,The Last Song,Drama
2106,76203,12 Years a Slave,Drama
2107,13497,Drumline,Drama
2110,296096,Me Before You,Drama
2111,103370,Madea's Witness Protection,Drama
2124,314365,Spotlight,Drama
2125,13279,Lakeview Terrace,Drama
2132,16052,Selena,Drama
2134,1164,Babel,Drama
2135,239678,This Is Where I Leave You,Drama
2136,14359,Doubt,Drama
2139,1710,Copycat,Drama
2141,20391,Paint Your Wagon,Drama
2148,48289,The Debt,Drama
2151,17182,Eye for an Eye,Drama
2169,12690,Appaloosa,Drama
2171,539,Psycho,Drama
2173,226857,Endless Love,Drama
2178,2355,Reign Over Me,Drama
2187,7979,The Kite Runner,Drama
2188,470,21 Grams,Drama
2191,10642,Loser,Drama
2193,2428,The Greatest Story Ever Told,Drama
2203,15005,One Night with the King,Drama
2204,8198,The Quiet American,Drama
2209,41402,Let Me In,Drama
2211,4953,Be Kind Rewind,Drama
2216,295964,Burnt,Drama
2220,26171,Everybody's Fine,Drama
2235,48231,A Dangerous Method,Drama
2237,82684,Chasing Mavericks,Drama
2240,10740,Birth,Drama
2242,14582,Passchendaele,Drama
2243,14914,Flash of Genius,Drama
2244,3902,I'm Not There.,Drama
2247,4960,Synecdochenone New York,Drama
2252,334531,My All American,Drama
2255,13405,The Children of Huang Shi,Drama
2256,19457,The Yards,Drama
2258,314385,By the Sea,Drama
2260,29078,The Game of Their Lives,Drama
2261,46503,All Good Things,Drama
2266,11458,People I Know,Drama
2267,44638,The Tempest,Drama
2272,280871,Ramanujan,Drama
2274,184341,Hands of Stone,Drama
2277,14202,The Painted Veil,Drama
2281,12150,Sea of Love,Drama
2288,26367,I Can Do Bad All By Myself,Drama
2292,62630,The Devil's Double,Drama
2298,203833,The Book Thief,Drama
2301,17277,The Fall of the Roman Empire,Drama
2303,82631,Won't Back Down,Drama
2306,340611,Indignation,Drama
2324,10147,Bad Santa,Drama
2329,279,Amadeus,Drama
2333,5279,Gosford Park,Drama
2335,194662,Birdman,Drama
2337,9829,United 93,Drama
2345,1578,Raging Bull,Drama
2346,25643,Love Happens,Drama
2351,10560,Center Stage,Drama
2354,11457,Life as a House,Drama
2355,321697,Steve Jobs,Drama
2357,22327,Youth in Revolt,Drama
2359,2575,The Tailor of Panama,Drama
2360,11644,Blow Out,Drama
2362,68924,The Ice Storm,Drama
2366,10068,Nine 1/2 Weeks,Drama
2368,36811,The Last Station,Drama
2370,130150,Labor Day,Drama
2374,10549,Hamlet,Drama
2375,33870,Mao's Last Dancer,Drama
2378,127560,The Railway Man,Drama
2382,11468,Salton Sea,Drama
2384,17436,The Informers,Drama
